t,v1,v2
0.0028100000000000065,5,4.694744167018116
0.0028200000000000065,5,4.697766501998134
0.0028300000000000066,5,4.70075891286944
0.0028400000000000066,5,4.703721695910336
0.0028500000000000066,5,4.706655144465679
0.0028600000000000066,5,4.709559548975919
0.0028700000000000067,5,4.712435197005861
0.0028800000000000067,5,4.715282373273129
0.0028900000000000067,5,4.718101359676365
0.0029000000000000067,5,4.720892435323133
0.0029100000000000068,5,4.723655876557558
0.002920000000000007,5,4.7263919569876816
0.002930000000000007,5,4.729100947512556
0.002940000000000007,5,4.731783116349066
0.002950000000000007,5,4.734438729058481
0.002960000000000007,5,4.737068048572754
0.002970000000000007,5,4.739671335220549
0.002980000000000007,5,4.742248846753019
0.002990000000000007,5,4.744800838369326
0.003000000000000007,5,4.747327562741907
0.003010000000000007,5,4.749829270041492
0.003020000000000007,5,4.752306207961873
0.003030000000000007,5,4.754758621744429
0.003040000000000007,5,4.757186754202405
0.003050000000000007,5,4.759590845744956
0.003060000000000007,5,4.761971134400946
0.003070000000000007,5,4.764327855842521
0.003080000000000007,5,4.7666612434084366
0.0030900000000000072,5,4.768971528127165
0.0031000000000000073,5,4.771258938739767
0.0031100000000000073,5,4.773523701722542
0.0031200000000000073,5,4.775766041309447
0.0031300000000000073,5,4.777986179514304
0.0031400000000000074,5,4.780184336152776
0.0031500000000000074,5,4.782360728864135
0.0031600000000000074,5,4.784515573132807
0.0031700000000000074,5,4.78664908230971
0.0031800000000000075,5,4.7887614676333765
0.0031900000000000075,5,4.790852938250868
0.0032000000000000075,5,4.792923701238483
0.0032100000000000076,5,4.794973961622261
0.0032200000000000076,5,4.797003922398278
0.0032300000000000076,5,4.79901378455275
0.0032400000000000076,5,4.801003747081931
0.0032500000000000077,5,4.802974007011813
0.0032600000000000077,5,4.804924759417637
0.0032700000000000077,5,4.806856197443205
0.0032800000000000077,5,4.808768512320005
0.0032900000000000078,5,4.810661893386143
0.003300000000000008,5,4.812536528105093
0.003310000000000008,5,4.814392602084251
0.003320000000000008,5,4.816230299093317
0.003330000000000008,5,4.818049801082492
0.003340000000000008,5,4.819851288200487
0.003350000000000008,5,4.821634938812363
0.003360000000000008,5,4.823400929517192
0.003370000000000008,5,4.825149435165536
0.003380000000000008,5,4.8268806288767685
0.003390000000000008,5,4.828594682056206
0.003400000000000008,5,4.830291764412085
0.003410000000000008,5,4.831972043972361
0.003420000000000008,5,4.8336356871013475
0.003430000000000008,5,4.8352828585161856
0.003440000000000008,5,4.836913721303154
0.003450000000000008,5,4.838528436933816
0.003460000000000008,5,4.8401271652810065
0.0034700000000000082,5,4.84171006463466
0.0034800000000000083,5,4.843277291717485
0.0034900000000000083,5,4.8448290017004805
0.0035000000000000083,5,4.846365348218297
0.0035100000000000083,5,4.847886483384452
0.0035200000000000084,5,4.849392557806389
0.0035300000000000084,5,4.850883720600384
0.0035400000000000084,5,4.852360119406321
0.0035500000000000084,5,4.853821900402298
0.0035600000000000085,5,4.855269208319108
0.0035700000000000085,5,4.856702186454562
0.0035800000000000085,5,4.858120976687685
0.0035900000000000085,5,4.8595257194927575
0.0036000000000000086,5,4.860916553953225
0.0036100000000000086,5,4.86229361777547
0.0036200000000000086,5,4.863657047302445
